onset	duration	sample	value
1.134	n/a	567	250
1.194	n/a	597	131
9.21	n/a	4605	130
10.296	n/a	5148	251
10.36	n/a	5180	103
11.382	n/a	5691	101
12.282	n/a	6141	11
12.692	n/a	6346	12
13.092	n/a	6546	13
13.492	n/a	6746	14
13.892	n/a	6946	15
14.294	n/a	7147	16
14.636	n/a	7318	251
15.094	n/a	7547	102
16.544	n/a	8272	251
17.556	n/a	8778	103
18.576	n/a	9288	101
19.476	n/a	9738	41
19.878	n/a	9939	42
20.278	n/a	10139	43
20.678	n/a	10339	44
21.078	n/a	10539	45
21.478	n/a	10739	98
21.508	n/a	10754	252
21.898	n/a	10949	98
22.32	n/a	11160	46
23.12	n/a	11560	102
24.744	n/a	12372	252
25.752	n/a	12876	103
26.772	n/a	13386	101
27.672	n/a	13836	31
28.074	n/a	14037	32
28.474	n/a	14237	33
28.874	n/a	14437	34
29.274	n/a	14637	35
29.674	n/a	14837	98
30.094	n/a	15047	36
30.604	n/a	15302	251
30.896	n/a	15448	102
31.632	n/a	15816	251
32.646	n/a	16323	103
33.668	n/a	16834	101
34.568	n/a	17284	21
34.968	n/a	17484	98
35.388	n/a	17694	22
35.788	n/a	17894	23
36.188	n/a	18094	24
36.59	n/a	18295	25
36.99	n/a	18495	26
37.028	n/a	18514	252
37.79	n/a	18895	102
38.176	n/a	19088	252
39.192	n/a	19596	103
40.212	n/a	20106	101
41.112	n/a	20556	71
41.512	n/a	20756	72
41.914	n/a	20957	73
42.314	n/a	21157	74
42.714	n/a	21357	75
43.114	n/a	21557	76
43.444	n/a	21722	251
43.914	n/a	21957	102
44.444	n/a	22222	251
45.456	n/a	22728	103
46.476	n/a	23238	101
47.378	n/a	23689	41
47.778	n/a	23889	98
48.198	n/a	24099	42
48.598	n/a	24299	43
48.998	n/a	24499	44
49.398	n/a	24699	45
49.798	n/a	24899	46
50.24	n/a	25120	251
50.6	n/a	25300	102
52.44	n/a	26220	251
53.452	n/a	26726	103
54.472	n/a	27236	101
55.372	n/a	27686	31
55.774	n/a	27887	32
56.174	n/a	28087	33
56.574	n/a	28287	34
56.974	n/a	28487	35
57.374	n/a	28687	36
58.174	n/a	29087	102
59.184	n/a	29592	252
60.196	n/a	30098	103
61.216	n/a	30608	101
62.118	n/a	31059	51
62.518	n/a	31259	52
62.918	n/a	31459	53
63.318	n/a	31659	54
63.718	n/a	31859	55
64.12	n/a	32060	56
64.768	n/a	32384	251
64.92	n/a	32460	102
68.984	n/a	34492	251
69.994	n/a	34997	103
71.014	n/a	35507	101
71.914	n/a	35957	21
72.316	n/a	36158	98
72.736	n/a	36368	22
73.136	n/a	36568	23
73.536	n/a	36768	24
73.936	n/a	36968	25
74.336	n/a	37168	26
74.708	n/a	37354	252
75.138	n/a	37569	102
76.168	n/a	38084	252
77.178	n/a	38589	103
78.2	n/a	39100	101
79.1	n/a	39550	31
79.5	n/a	39750	32
79.9	n/a	39950	33
80.3	n/a	40150	34
80.7	n/a	40350	35
81.102	n/a	40551	98
81.522	n/a	40761	98
81.548	n/a	40774	252
81.942	n/a	40971	98
82.362	n/a	41181	36
83.162	n/a	41581	102
86.664	n/a	43332	252
87.676	n/a	43838	103
88.696	n/a	44348	101
89.598	n/a	44799	11
89.998	n/a	44999	12
90.398	n/a	45199	13
90.798	n/a	45399	14
91.198	n/a	45599	15
91.598	n/a	45799	98
92.02	n/a	46010	98
92.44	n/a	46220	16
92.64	n/a	46320	251
93.24	n/a	46620	102
93.642	n/a	46821	251
94.652	n/a	47326	103
95.672	n/a	47836	101
96.572	n/a	48286	61
96.972	n/a	48486	62
97.374	n/a	48687	63
97.774	n/a	48887	64
98.174	n/a	49087	65
98.574	n/a	49287	98
98.994	n/a	49497	98
99.414	n/a	49707	66
99.896	n/a	49948	251
100.216	n/a	50108	102
101.696	n/a	50848	251
102.706	n/a	51353	103
103.728	n/a	51864	101
104.628	n/a	52314	71
105.028	n/a	52514	72
105.428	n/a	52714	73
105.83	n/a	52915	74
106.23	n/a	53115	75
106.63	n/a	53315	98
107.05	n/a	53525	76
107.85	n/a	53925	102
108.224	n/a	54112	252
109.232	n/a	54616	103
110.252	n/a	55126	101
111.152	n/a	55576	21
111.554	n/a	55777	22
111.954	n/a	55977	23
112.354	n/a	56177	24
112.754	n/a	56377	25
113.154	n/a	56577	26
113.512	n/a	56756	252
113.954	n/a	56977	102
116.152	n/a	58076	252
117.168	n/a	58584	103
118.188	n/a	59094	101
119.088	n/a	59544	11
119.488	n/a	59744	12
119.89	n/a	59945	13
120.29	n/a	60145	14
120.69	n/a	60345	15
121.09	n/a	60545	98
121.51	n/a	60755	16
122.31	n/a	61155	102
122.436	n/a	61218	251
123.452	n/a	61726	103
124.14	n/a	62070	251
124.472	n/a	62236	101
125.374	n/a	62687	81
125.774	n/a	62887	98
126.194	n/a	63097	82
126.594	n/a	63297	83
126.994	n/a	63497	84
127.394	n/a	63697	85
127.794	n/a	63897	86
128.352	n/a	64176	252
128.596	n/a	64298	102
129.468	n/a	64734	252
130.476	n/a	65238	103
131.498	n/a	65749	101
132.398	n/a	66199	41
132.798	n/a	66399	42
133.198	n/a	66599	43
133.6	n/a	66800	44
134	n/a	67000	45
134.168	n/a	67084	252
134.4	n/a	67200	98
134.82	n/a	67410	98
135.24	n/a	67620	98
135.242	n/a	67621	252
135.66	n/a	67830	46
136.246	n/a	68123	252
136.462	n/a	68231	102
137.248	n/a	68624	252
138.262	n/a	69131	103
139.284	n/a	69642	101
140.184	n/a	70092	71
140.584	n/a	70292	72
140.984	n/a	70492	73
141.384	n/a	70692	74
141.786	n/a	70893	75
142.186	n/a	71093	98
142.606	n/a	71303	76
143.406	n/a	71703	102
144.044	n/a	72022	252
145.058	n/a	72529	103
145.08	n/a	72540	252
146.078	n/a	73039	101
146.978	n/a	73489	61
147.38	n/a	73690	98
147.8	n/a	73900	62
148.2	n/a	74100	63
148.6	n/a	74300	64
149	n/a	74500	65
149.4	n/a	74700	98
149.82	n/a	74910	98
150.242	n/a	75121	98
150.662	n/a	75331	66
151.462	n/a	75731	102
152.14	n/a	76070	252
153.154	n/a	76577	103
154.174	n/a	77087	101
155.074	n/a	77537	81
155.474	n/a	77737	98
155.896	n/a	77948	82
156.296	n/a	78148	83
156.696	n/a	78348	84
157.096	n/a	78548	85
157.496	n/a	78748	86
158.296	n/a	79148	102
158.32	n/a	79160	252
159.338	n/a	79669	103
160.358	n/a	80179	101
161.26	n/a	80630	31
161.66	n/a	80830	98
162.08	n/a	81040	32
162.48	n/a	81240	33
162.88	n/a	81440	34
163.28	n/a	81640	35
163.68	n/a	81840	36
164.482	n/a	82241	102
165.652	n/a	82826	251
166.662	n/a	83331	103
167.684	n/a	83842	101
168.584	n/a	84292	51
168.984	n/a	84492	98
169.404	n/a	84702	52
169.806	n/a	84903	53
170.206	n/a	85103	54
170.606	n/a	85303	55
171.006	n/a	85503	98
171.426	n/a	85713	98
171.846	n/a	85923	56
172.356	n/a	86178	251
172.648	n/a	86324	102
173.358	n/a	86679	251
174.368	n/a	87184	103
175.39	n/a	87695	101
176.29	n/a	88145	11
176.69	n/a	88345	98
177.11	n/a	88555	12
177.51	n/a	88755	13
177.91	n/a	88955	14
178.312	n/a	89156	15
178.712	n/a	89356	16
178.992	n/a	89496	251
179.512	n/a	89756	102
179.994	n/a	89997	251
181.004	n/a	90502	103
182.024	n/a	91012	101
182.924	n/a	91462	71
183.324	n/a	91662	72
183.726	n/a	91863	73
184.126	n/a	92063	74
184.526	n/a	92263	75
184.926	n/a	92463	98
185.346	n/a	92673	76
185.48	n/a	92740	252
186.146	n/a	93073	102
186.482	n/a	93241	252
187.498	n/a	93749	103
188.518	n/a	94259	101
189.42	n/a	94710	51
189.82	n/a	94910	52
190.22	n/a	95110	53
190.62	n/a	95310	54
191.02	n/a	95510	55
191.42	n/a	95710	98
191.842	n/a	95921	56
192.316	n/a	96158	251
192.642	n/a	96321	102
193.336	n/a	96668	251
194.352	n/a	97176	103
195.374	n/a	97687	101
196.274	n/a	98137	71
196.674	n/a	98337	98
197.094	n/a	98547	72
197.496	n/a	98748	73
197.896	n/a	98948	74
198.296	n/a	99148	75
198.696	n/a	99348	98
199.116	n/a	99558	76
199.408	n/a	99704	252
199.916	n/a	99958	102
200.41	n/a	100205	252
201.418	n/a	100709	103
202.438	n/a	101219	101
203.34	n/a	101670	41
203.74	n/a	101870	98
204.16	n/a	102080	42
204.56	n/a	102280	43
204.96	n/a	102480	44
205.36	n/a	102680	45
205.762	n/a	102881	98
205.772	n/a	102886	252
206.182	n/a	103091	46
206.812	n/a	103406	252
206.982	n/a	103491	102
209.656	n/a	104828	252
210.664	n/a	105332	103
211.686	n/a	105843	101
212.586	n/a	106293	81
212.986	n/a	106493	82
213.386	n/a	106693	83
213.786	n/a	106893	84
214.188	n/a	107094	85
214.588	n/a	107294	98
215.008	n/a	107504	86
215.316	n/a	107658	252
215.808	n/a	107904	102
216.318	n/a	108159	252
217.33	n/a	108665	103
218.35	n/a	109175	101
219.25	n/a	109625	11
219.652	n/a	109826	12
220.052	n/a	110026	13
220.452	n/a	110226	14
220.852	n/a	110426	15
221.252	n/a	110626	98
221.672	n/a	110836	98
222.092	n/a	111046	98
222.44	n/a	111220	251
222.514	n/a	111257	16
223.314	n/a	111657	102
223.442	n/a	111721	251
