onset	duration	sample	value
1.192	n/a	596	250
1.258	n/a	629	137
9.272	n/a	4636	130
10.656	n/a	5328	251
10.714	n/a	5357	103
11.734	n/a	5867	101
12.636	n/a	6318	71
13.036	n/a	6518	98
13.436	n/a	6718	72
13.836	n/a	6918	73
14.236	n/a	7118	74
14.636	n/a	7318	75
15.038	n/a	7519	76
15.838	n/a	7919	102
16.448	n/a	8224	251
17.458	n/a	8729	103
18.48	n/a	9240	101
19.38	n/a	9690	41
19.78	n/a	9890	42
20.18	n/a	10090	43
20.582	n/a	10291	44
20.982	n/a	10491	45
21.382	n/a	10691	98
21.782	n/a	10891	98
22.182	n/a	11091	46
22.982	n/a	11491	102
23.624	n/a	11812	252
24.634	n/a	12317	103
25.654	n/a	12827	101
26.556	n/a	13278	41
26.956	n/a	13478	42
27.356	n/a	13678	43
27.756	n/a	13878	44
28.156	n/a	14078	45
28.556	n/a	14278	98
28.958	n/a	14479	98
29.358	n/a	14679	46
29.992	n/a	14996	251
30.158	n/a	15079	102
32.5	n/a	16250	251
33.51	n/a	16755	103
34.532	n/a	17266	101
35.432	n/a	17716	61
35.832	n/a	17916	98
36.232	n/a	18116	62
36.632	n/a	18316	63
37.032	n/a	18516	64
37.434	n/a	18717	65
37.834	n/a	18917	98
38.234	n/a	19117	98
38.634	n/a	19317	66
39.434	n/a	19717	102
39.504	n/a	19752	251
40.516	n/a	20258	103
41.536	n/a	20768	101
42.436	n/a	21218	61
42.838	n/a	21419	98
43.238	n/a	21619	62
43.638	n/a	21819	63
44.038	n/a	22019	64
44.438	n/a	22219	65
44.838	n/a	22419	98
45.238	n/a	22619	66
46.04	n/a	23020	102
47.012	n/a	23506	251
48.02	n/a	24010	103
49.042	n/a	24521	101
49.942	n/a	24971	51
50.342	n/a	25171	98
50.742	n/a	25371	52
51.144	n/a	25572	53
51.544	n/a	25772	54
51.944	n/a	25972	55
52.344	n/a	26172	98
52.744	n/a	26372	56
53.544	n/a	26772	102
54.34	n/a	27170	251
55.356	n/a	27678	103
56.376	n/a	28188	101
57.278	n/a	28639	31
57.678	n/a	28839	98
58.078	n/a	29039	32
58.478	n/a	29239	33
58.878	n/a	29439	34
59.278	n/a	29639	35
59.68	n/a	29840	98
60.08	n/a	30040	36
60.88	n/a	30440	102
61.392	n/a	30696	252
62.402	n/a	31201	103
63.422	n/a	31711	101
64.322	n/a	32161	41
64.722	n/a	32361	42
65.124	n/a	32562	43
65.524	n/a	32762	44
65.924	n/a	32962	45
66.324	n/a	33162	98
66.724	n/a	33362	46
67.524	n/a	33762	102
68.352	n/a	34176	252
69.366	n/a	34683	103
70.388	n/a	35194	101
71.288	n/a	35644	31
71.688	n/a	35844	32
72.088	n/a	36044	33
72.488	n/a	36244	34
72.888	n/a	36444	35
73.29	n/a	36645	98
73.69	n/a	36845	98
74.09	n/a	37045	98
74.49	n/a	37245	98
74.89	n/a	37445	36
75.69	n/a	37845	102
77.284	n/a	38642	252
78.292	n/a	39146	103
