onset	duration	sample	value
1.08	n/a	540	250
1.138	n/a	569	135
9.154	n/a	4577	130
10.936	n/a	5468	251
10.996	n/a	5498	103
12.016	n/a	6008	101
12.918	n/a	6459	11
13.318	n/a	6659	12
13.718	n/a	6859	13
14.118	n/a	7059	14
14.518	n/a	7259	15
14.918	n/a	7459	98
15.318	n/a	7659	98
15.72	n/a	7860	98
16.12	n/a	8060	98
16.52	n/a	8260	16
17.32	n/a	8660	102
17.788	n/a	8894	251
18.802	n/a	9401	103
19.822	n/a	9911	101
20.722	n/a	10361	31
21.124	n/a	10562	32
21.524	n/a	10762	33
21.924	n/a	10962	34
22.324	n/a	11162	35
22.724	n/a	11362	36
23.524	n/a	11762	102
24.512	n/a	12256	252
25.526	n/a	12763	103
26.548	n/a	13274	101
27.448	n/a	13724	41
27.848	n/a	13924	42
28.248	n/a	14124	43
28.648	n/a	14324	44
29.048	n/a	14524	45
29.45	n/a	14725	98
29.85	n/a	14925	46
30.65	n/a	15325	102
31.188	n/a	15594	251
32.202	n/a	16101	103
33.222	n/a	16611	101
34.122	n/a	17061	21
34.522	n/a	17261	22
34.924	n/a	17462	23
35.324	n/a	17662	24
35.724	n/a	17862	25
36.124	n/a	18062	98
36.524	n/a	18262	98
36.924	n/a	18462	26
37.726	n/a	18863	102
39.452	n/a	19726	252
40.468	n/a	20234	103
41.488	n/a	20744	101
42.388	n/a	21194	81
42.788	n/a	21394	82
43.19	n/a	21595	83
43.59	n/a	21795	84
43.99	n/a	21995	85
44.39	n/a	22195	98
44.79	n/a	22395	86
45.59	n/a	22795	102
46.188	n/a	23094	252
47.202	n/a	23601	103
48.222	n/a	24111	101
49.124	n/a	24562	81
49.524	n/a	24762	98
49.924	n/a	24962	82
50.324	n/a	25162	83
50.724	n/a	25362	84
51.124	n/a	25562	85
51.526	n/a	25763	98
51.926	n/a	25963	86
52.726	n/a	26363	102
54.012	n/a	27006	252
55.028	n/a	27514	103
56.048	n/a	28024	101
56.948	n/a	28474	81
57.35	n/a	28675	98
57.75	n/a	28875	82
58.15	n/a	29075	83
58.55	n/a	29275	84
58.95	n/a	29475	85
59.35	n/a	29675	86
60.152	n/a	30076	102
60.872	n/a	30436	252
61.882	n/a	30941	103
62.904	n/a	31452	101
63.804	n/a	31902	71
64.204	n/a	32102	72
64.604	n/a	32302	73
65.004	n/a	32502	74
65.406	n/a	32703	75
65.806	n/a	32903	76
66.606	n/a	33303	102
67.176	n/a	33588	252
68.188	n/a	34094	103
69.208	n/a	34604	101
70.108	n/a	35054	11
70.508	n/a	35254	98
70.91	n/a	35455	12
71.31	n/a	35655	13
71.71	n/a	35855	14
72.11	n/a	36055	15
72.51	n/a	36255	98
72.91	n/a	36455	16
73.712	n/a	36856	102
74.324	n/a	37162	251
75.332	n/a	37666	103
76.352	n/a	38176	101
77.254	n/a	38627	21
77.654	n/a	38827	98
78.054	n/a	39027	22
78.454	n/a	39227	23
78.854	n/a	39427	24
79.256	n/a	39628	25
79.656	n/a	39828	98
80.056	n/a	40028	98
80.456	n/a	40228	26
81.256	n/a	40628	102
81.976	n/a	40988	251
82.988	n/a	41494	103
84.008	n/a	42004	101
84.91	n/a	42455	41
85.31	n/a	42655	98
85.71	n/a	42855	42
86.11	n/a	43055	43
86.51	n/a	43255	44
86.91	n/a	43455	45
87.31	n/a	43655	46
88.112	n/a	44056	102
88.476	n/a	44238	252
89.492	n/a	44746	103
89.494	n/a	44747	252
90.514	n/a	45257	101
91.414	n/a	45707	71
91.814	n/a	45907	72
92.214	n/a	46107	73
92.614	n/a	46307	74
93.016	n/a	46508	75
93.416	n/a	46708	98
93.816	n/a	46908	76
94.616	n/a	47308	102
95.34	n/a	47670	252
96.348	n/a	48174	103
97.368	n/a	48684	101
98.268	n/a	49134	31
98.67	n/a	49335	98
99.07	n/a	49535	32
99.47	n/a	49735	33
99.87	n/a	49935	34
100.27	n/a	50135	35
100.67	n/a	50335	98
101.07	n/a	50535	36
101.872	n/a	50936	102
104.192	n/a	52096	251
105.204	n/a	52602	103
106.224	n/a	53112	101
107.126	n/a	53563	41
107.526	n/a	53763	42
107.926	n/a	53963	43
108.326	n/a	54163	44
108.726	n/a	54363	45
109.126	n/a	54563	98
109.526	n/a	54763	98
109.928	n/a	54964	46
110.728	n/a	55364	102
111.592	n/a	55796	252
112.6	n/a	56300	103
112.602	n/a	56301	252
113.62	n/a	56810	101
114.52	n/a	57260	41
114.92	n/a	57460	98
115.322	n/a	57661	42
115.722	n/a	57861	43
116.122	n/a	58061	44
116.522	n/a	58261	45
116.922	n/a	58461	46
117.722	n/a	58861	102
118.308	n/a	59154	252
119.324	n/a	59662	103
120.344	n/a	60172	101
121.246	n/a	60623	31
121.646	n/a	60823	98
122.046	n/a	61023	32
122.446	n/a	61223	33
122.846	n/a	61423	34
123.246	n/a	61623	35
123.648	n/a	61824	98
124.048	n/a	62024	36
124.848	n/a	62424	102
125.216	n/a	62608	252
126.23	n/a	63115	103
127.25	n/a	63625	101
128.15	n/a	64075	41
128.55	n/a	64275	42
128.95	n/a	64475	43
129.352	n/a	64676	44
129.752	n/a	64876	45
130.152	n/a	65076	98
130.552	n/a	65276	46
131.352	n/a	65676	102
131.944	n/a	65972	252
132.944	n/a	66472	252
132.954	n/a	66477	103
133.974	n/a	66987	101
134.876	n/a	67438	51
135.276	n/a	67638	52
135.676	n/a	67838	53
136.076	n/a	68038	54
136.476	n/a	68238	55
136.876	n/a	68438	98
137.276	n/a	68638	98
137.678	n/a	68839	98
138.078	n/a	69039	56
138.878	n/a	69439	102
141.256	n/a	70628	251
142.27	n/a	71135	103
143.292	n/a	71646	101
144.192	n/a	72096	31
144.592	n/a	72296	32
144.992	n/a	72496	33
145.392	n/a	72696	34
145.794	n/a	72897	35
146.194	n/a	73097	98
146.594	n/a	73297	36
147.394	n/a	73697	102
152.22	n/a	76110	252
153.228	n/a	76614	103
154.25	n/a	77125	101
155.15	n/a	77575	81
155.55	n/a	77775	82
155.95	n/a	77975	83
156.35	n/a	78175	84
156.752	n/a	78376	85
157.152	n/a	78576	98
157.552	n/a	78776	98
157.952	n/a	78976	98
158.352	n/a	79176	86
159.152	n/a	79576	102
159.988	n/a	79994	252
161.004	n/a	80502	103
161.006	n/a	80503	252
162.024	n/a	81012	101
162.926	n/a	81463	21
163.326	n/a	81663	98
163.726	n/a	81863	22
164.126	n/a	82063	23
164.526	n/a	82263	24
164.926	n/a	82463	25
165.328	n/a	82664	26
166.128	n/a	83064	102
167.032	n/a	83516	251
168.04	n/a	84020	103
169.06	n/a	84530	101
169.96	n/a	84980	71
170.36	n/a	85180	72
170.762	n/a	85381	73
171.162	n/a	85581	74
171.562	n/a	85781	75
171.962	n/a	85981	98
172.362	n/a	86181	98
172.762	n/a	86381	98
173.162	n/a	86581	76
173.964	n/a	86982	102
175.044	n/a	87522	252
176.054	n/a	88027	103
176.058	n/a	88029	252
177.076	n/a	88538	101
177.976	n/a	88988	71
178.376	n/a	89188	98
178.776	n/a	89388	72
179.178	n/a	89589	73
179.578	n/a	89789	74
179.978	n/a	89989	75
180.378	n/a	90189	98
180.778	n/a	90389	76
181.578	n/a	90789	102
183.116	n/a	91558	251
184.13	n/a	92065	103
184.132	n/a	92066	251
185.152	n/a	92576	101
186.052	n/a	93026	41
186.452	n/a	93226	42
186.852	n/a	93426	43
187.254	n/a	93627	44
187.654	n/a	93827	45
188.054	n/a	94027	98
188.454	n/a	94227	98
188.854	n/a	94427	98
189.254	n/a	94627	46
190.056	n/a	95028	102
190.332	n/a	95166	252
191.346	n/a	95673	103
192.366	n/a	96183	101
193.268	n/a	96634	41
193.668	n/a	96834	98
194.068	n/a	97034	42
194.468	n/a	97234	43
194.868	n/a	97434	44
195.268	n/a	97634	45
195.67	n/a	97835	98
196.07	n/a	98035	46
196.87	n/a	98435	102
197.364	n/a	98682	252
198.372	n/a	99186	103
199.392	n/a	99696	101
200.292	n/a	100146	81
200.692	n/a	100346	82
201.094	n/a	100547	83
201.494	n/a	100747	84
201.894	n/a	100947	85
202.294	n/a	101147	98
202.694	n/a	101347	98
203.094	n/a	101547	98
203.494	n/a	101747	98
203.896	n/a	101948	86
204.696	n/a	102348	102
205.076	n/a	102538	252
206.086	n/a	103043	103
207.108	n/a	103554	101
208.008	n/a	104004	51
208.408	n/a	104204	98
208.808	n/a	104404	52
209.208	n/a	104604	53
209.61	n/a	104805	54
210.01	n/a	105005	55
210.41	n/a	105205	98
210.81	n/a	105405	98
211.21	n/a	105605	98
211.61	n/a	105805	56
212.412	n/a	106206	102
212.992	n/a	106496	251
214.002	n/a	107001	103
215.024	n/a	107512	101
215.924	n/a	107962	81
216.324	n/a	108162	82
216.724	n/a	108362	83
217.124	n/a	108562	84
217.524	n/a	108762	85
217.926	n/a	108963	98
218.326	n/a	109163	98
218.726	n/a	109363	98
219.126	n/a	109563	86
219.926	n/a	109963	102
220.664	n/a	110332	252
221.678	n/a	110839	103
222.698	n/a	111349	101
223.6	n/a	111800	21
224	n/a	112000	22
224.4	n/a	112200	23
224.8	n/a	112400	24
225.2	n/a	112600	25
225.6	n/a	112800	98
226	n/a	113000	98
226.402	n/a	113201	98
226.802	n/a	113401	26
227.602	n/a	113801	102
231.252	n/a	115626	252
232.266	n/a	116133	103
233.286	n/a	116643	101
234.186	n/a	117093	21
234.588	n/a	117294	98
234.988	n/a	117494	22
235.388	n/a	117694	23
235.788	n/a	117894	24
236.188	n/a	118094	25
236.588	n/a	118294	98
236.988	n/a	118494	26
237.79	n/a	118895	102
238.784	n/a	119392	251
239.8	n/a	119900	103
240.822	n/a	120411	101
241.722	n/a	120861	51
242.122	n/a	121061	52
242.522	n/a	121261	53
242.924	n/a	121462	54
243.324	n/a	121662	55
243.724	n/a	121862	98
244.124	n/a	122062	98
244.524	n/a	122262	56
245.324	n/a	122662	102
245.812	n/a	122906	251
246.826	n/a	123413	103
247.846	n/a	123923	101
248.748	n/a	124374	61
249.148	n/a	124574	62
249.548	n/a	124774	63
249.948	n/a	124974	64
250.348	n/a	125174	65
250.748	n/a	125374	98
251.15	n/a	125575	66
251.95	n/a	125975	102
252.72	n/a	126360	251
253.73	n/a	126865	103
254.752	n/a	127376	101
255.652	n/a	127826	81
256.052	n/a	128026	82
256.452	n/a	128226	83
256.854	n/a	128427	84
257.254	n/a	128627	85
257.654	n/a	128827	98
258.054	n/a	129027	98
258.454	n/a	129227	86
259.254	n/a	129627	102
260.04	n/a	130020	252
261.056	n/a	130528	103
262.078	n/a	131039	101
262.978	n/a	131489	61
263.378	n/a	131689	98
263.778	n/a	131889	62
264.178	n/a	132089	63
264.578	n/a	132289	64
264.98	n/a	132490	65
265.38	n/a	132690	98
265.78	n/a	132890	98
266.18	n/a	133090	98
266.58	n/a	133290	98
266.98	n/a	133490	66
267.782	n/a	133891	102
269.248	n/a	134624	251
270.262	n/a	135131	130
273.266	n/a	136633	130
307.808	n/a	153904	251
308.82	n/a	154410	103
309.842	n/a	154921	101
310.742	n/a	155371	11
311.142	n/a	155571	12
311.542	n/a	155771	13
311.944	n/a	155972	14
312.344	n/a	156172	15
312.744	n/a	156372	98
313.144	n/a	156572	16
313.944	n/a	156972	102
315.628	n/a	157814	251
316.636	n/a	158318	103
317.658	n/a	158829	101
318.558	n/a	159279	11
318.958	n/a	159479	98
319.358	n/a	159679	12
319.758	n/a	159879	13
320.158	n/a	160079	14
320.56	n/a	160280	15
320.96	n/a	160480	16
321.76	n/a	160880	102
322.572	n/a	161286	251
323.582	n/a	161791	103
324.602	n/a	162301	101
325.502	n/a	162751	61
325.904	n/a	162952	98
326.304	n/a	163152	62
326.704	n/a	163352	63
327.104	n/a	163552	64
327.504	n/a	163752	65
327.904	n/a	163952	98
328.304	n/a	164152	66
329.106	n/a	164553	102
330.608	n/a	165304	252
331.618	n/a	165809	103
332.638	n/a	166319	101
333.538	n/a	166769	81
333.938	n/a	166969	82
334.34	n/a	167170	83
334.74	n/a	167370	84
335.14	n/a	167570	85
335.54	n/a	167770	98
335.94	n/a	167970	98
336.34	n/a	168170	86
337.142	n/a	168571	102
337.512	n/a	168756	252
338.522	n/a	169261	103
339.542	n/a	169771	101
340.444	n/a	170222	61
340.844	n/a	170422	98
341.244	n/a	170622	62
341.644	n/a	170822	63
342.044	n/a	171022	64
342.446	n/a	171223	65
342.846	n/a	171423	98
343.246	n/a	171623	66
344.046	n/a	172023	102
344.652	n/a	172326	252
345.668	n/a	172834	103
346.688	n/a	173344	101
347.588	n/a	173794	61
347.99	n/a	173995	98
348.39	n/a	174195	62
348.79	n/a	174395	63
349.19	n/a	174595	64
349.59	n/a	174795	65
349.99	n/a	174995	98
350.39	n/a	175195	66
351.192	n/a	175596	102
353.3	n/a	176650	251
354.314	n/a	177157	103
355.334	n/a	177667	101
356.234	n/a	178117	21
356.636	n/a	178318	98
357.036	n/a	178518	22
357.436	n/a	178718	23
357.836	n/a	178918	24
358.236	n/a	179118	25
358.636	n/a	179318	26
359.438	n/a	179719	102
360.548	n/a	180274	251
361.558	n/a	180779	103
362.58	n/a	181290	101
363.48	n/a	181740	31
363.88	n/a	181940	32
364.28	n/a	182140	33
364.682	n/a	182341	34
365.082	n/a	182541	35
365.482	n/a	182741	36
366.282	n/a	183141	102
367.656	n/a	183828	251
368.664	n/a	184332	103
369.684	n/a	184842	101
370.586	n/a	185293	41
370.986	n/a	185493	42
371.386	n/a	185693	43
371.786	n/a	185893	44
372.186	n/a	186093	45
372.586	n/a	186293	98
372.988	n/a	186494	46
373.788	n/a	186894	102
374.812	n/a	187406	252
375.83	n/a	187915	103
376.85	n/a	188425	101
377.75	n/a	188875	81
378.15	n/a	189075	82
378.552	n/a	189276	83
378.952	n/a	189476	84
379.352	n/a	189676	85
379.752	n/a	189876	86
380.552	n/a	190276	102
381.112	n/a	190556	252
382.124	n/a	191062	103
383.144	n/a	191572	101
384.046	n/a	192023	31
384.446	n/a	192223	32
384.846	n/a	192423	33
385.246	n/a	192623	34
385.646	n/a	192823	35
386.046	n/a	193023	98
386.446	n/a	193223	98
386.848	n/a	193424	36
387.648	n/a	193824	102
389.208	n/a	194604	252
390.22	n/a	195110	103
391.24	n/a	195620	101
392.14	n/a	196070	61
392.542	n/a	196271	98
392.942	n/a	196471	62
393.342	n/a	196671	191
393.344	n/a	196672	63
393.742	n/a	196871	64
394.142	n/a	197071	65
394.542	n/a	197271	98
394.942	n/a	197471	98
395.344	n/a	197672	98
395.744	n/a	197872	98
396.144	n/a	198072	98
396.544	n/a	198272	66
397.344	n/a	198672	102
398.556	n/a	199278	252
399.566	n/a	199783	103
400.588	n/a	200294	101
401.488	n/a	200744	51
401.888	n/a	200944	98
402.288	n/a	201144	52
402.688	n/a	201344	53
403.088	n/a	201544	54
403.49	n/a	201745	55
403.89	n/a	201945	56
404.69	n/a	202345	102
405.108	n/a	202554	251
406.12	n/a	203060	103
407.142	n/a	203571	101
408.042	n/a	204021	11
408.442	n/a	204221	12
408.842	n/a	204421	13
409.244	n/a	204622	14
409.644	n/a	204822	15
410.044	n/a	205022	98
410.444	n/a	205222	16
411.244	n/a	205622	102
411.816	n/a	205908	251
412.826	n/a	206413	103
413.846	n/a	206923	101
414.748	n/a	207374	71
415.148	n/a	207574	72
415.548	n/a	207774	73
415.948	n/a	207974	74
416.348	n/a	208174	75
416.748	n/a	208374	76
417.55	n/a	208775	102
418.22	n/a	209110	252
419.23	n/a	209615	103
420.252	n/a	210126	101
421.152	n/a	210576	51
421.552	n/a	210776	52
421.952	n/a	210976	53
422.352	n/a	211176	54
422.754	n/a	211377	55
423.154	n/a	211577	98
423.554	n/a	211777	56
424.354	n/a	212177	102
424.92	n/a	212460	251
425.936	n/a	212968	103
426.956	n/a	213478	101
427.856	n/a	213928	11
428.256	n/a	214128	98
428.658	n/a	214329	12
429.058	n/a	214529	13
429.458	n/a	214729	14
429.858	n/a	214929	15
430.258	n/a	215129	98
430.658	n/a	215329	98
431.058	n/a	215529	16
431.86	n/a	215930	102
432.324	n/a	216162	251
433.34	n/a	216670	103
434.362	n/a	217181	101
435.262	n/a	217631	61
435.662	n/a	217831	98
436.062	n/a	218031	62
436.462	n/a	218231	63
436.864	n/a	218432	64
437.264	n/a	218632	65
437.664	n/a	218832	98
438.064	n/a	219032	66
438.864	n/a	219432	102
439.42	n/a	219710	251
440.436	n/a	220218	103
441.456	n/a	220728	101
442.358	n/a	221179	71
442.758	n/a	221379	72
443.158	n/a	221579	73
443.558	n/a	221779	74
443.958	n/a	221979	75
444.358	n/a	222179	76
445.16	n/a	222580	102
446.208	n/a	223104	252
447.22	n/a	223610	103
448.242	n/a	224121	101
449.142	n/a	224571	51
449.542	n/a	224771	98
449.942	n/a	224971	52
450.342	n/a	225171	53
450.744	n/a	225372	54
451.144	n/a	225572	55
451.544	n/a	225772	98
451.944	n/a	225972	98
452.344	n/a	226172	56
453.144	n/a	226572	102
453.652	n/a	226826	251
454.666	n/a	227333	103
455.686	n/a	227843	101
456.588	n/a	228294	51
456.988	n/a	228494	98
457.388	n/a	228694	52
457.788	n/a	228894	53
458.188	n/a	229094	54
458.588	n/a	229294	55
458.99	n/a	229495	56
459.79	n/a	229895	102
460.096	n/a	230048	252
461.11	n/a	230555	103
462.132	n/a	231066	101
463.032	n/a	231516	61
463.432	n/a	231716	98
463.832	n/a	231916	62
464.232	n/a	232116	63
464.634	n/a	232317	64
465.034	n/a	232517	65
465.434	n/a	232717	66
466.234	n/a	233117	102
466.664	n/a	233332	252
467.676	n/a	233838	103
468.696	n/a	234348	101
469.596	n/a	234798	21
469.998	n/a	234999	22
470.398	n/a	235199	23
470.798	n/a	235399	24
471.198	n/a	235599	25
471.598	n/a	235799	98
471.998	n/a	235999	26
472.8	n/a	236400	102
473.184	n/a	236592	251
474.2	n/a	237100	103
475.22	n/a	237610	101
476.122	n/a	238061	11
476.522	n/a	238261	12
476.922	n/a	238461	13
477.322	n/a	238661	14
477.722	n/a	238861	15
478.122	n/a	239061	98
478.524	n/a	239262	98
478.924	n/a	239462	98
479.324	n/a	239662	98
479.724	n/a	239862	16
480.524	n/a	240262	102
481.368	n/a	240684	252
482.376	n/a	241188	103
483.396	n/a	241698	101
484.298	n/a	242149	41
484.698	n/a	242349	98
485.098	n/a	242549	42
485.498	n/a	242749	43
485.898	n/a	242949	44
486.298	n/a	243149	45
486.7	n/a	243350	98
487.1	n/a	243550	98
487.5	n/a	243750	98
487.9	n/a	243950	98
488.3	n/a	244150	46
489.1	n/a	244550	102
489.664	n/a	244832	252
490.672	n/a	245336	103
491.692	n/a	245846	101
492.594	n/a	246297	11
492.994	n/a	246497	98
493.394	n/a	246697	12
493.794	n/a	246897	13
494.194	n/a	247097	14
494.594	n/a	247297	15
494.996	n/a	247498	98
495.396	n/a	247698	98
495.796	n/a	247898	16
496.596	n/a	248298	102
496.816	n/a	248408	251
497.828	n/a	248914	103
498.848	n/a	249424	101
499.748	n/a	249874	21
500.148	n/a	250074	22
500.55	n/a	250275	23
500.95	n/a	250475	24
501.35	n/a	250675	25
501.75	n/a	250875	98
502.15	n/a	251075	26
502.95	n/a	251475	102
503.956	n/a	251978	251
504.972	n/a	252486	103
505.994	n/a	252997	101
506.894	n/a	253447	61
507.294	n/a	253647	62
507.694	n/a	253847	63
508.094	n/a	254047	64
508.494	n/a	254247	65
508.896	n/a	254448	66
509.696	n/a	254848	102
511.156	n/a	255578	251
512.168	n/a	256084	103
513.188	n/a	256594	101
514.088	n/a	257044	51
514.49	n/a	257245	98
514.89	n/a	257445	52
515.29	n/a	257645	53
515.69	n/a	257845	54
516.09	n/a	258045	55
516.49	n/a	258245	98
516.89	n/a	258445	98
517.292	n/a	258646	98
517.692	n/a	258846	98
518.092	n/a	259046	56
518.892	n/a	259446	102
520.36	n/a	260180	251
521.374	n/a	260687	103
522.394	n/a	261197	101
523.296	n/a	261648	11
523.696	n/a	261848	12
524.096	n/a	262048	13
524.496	n/a	262248	14
524.896	n/a	262448	15
525.298	n/a	262649	16
